tax_id,address,city,zip,beds,baths,sqft,year_built,property_type,sale_date,sale_price,file,sub_address,search_by_address,geometry,lat,lng
3000961,22280 Us Highway 6  Unit #1709,Dillon,80435,1,1,878,1976,Condominium,4/19/19,441000,2019,22280 Us Highway 6,22280+Us+Highway+6+Dillon+CO,"{'lat': 39.6071642, 'lng': -105.9667538}",39.60716420000001,-105.96675379999999
3000906,175 Argentine CT  Unit #1515,Dillon,80435,2,2,1335,1976,Condominium,6/14/19,555000,2019,175 Argentine CT,175+Argentine+CT+Dillon+CO,"{'lat': 39.606337, 'lng': -105.9683461}",39.606336999999996,-105.96834609999999
3001034,060 Tennis Club RD  Unit #1602,Dillon,80435,2,2,1401,1977,Condominium,2/20/19,520000,2019,060 Tennis Club RD,060+Tennis+Club+RD+Dillon+CO,"{'lat': 39.6087488, 'lng': -105.9748657}",39.608748799999994,-105.97486570000001
300145,217 Wellington RD,Breckenridge,80424,3,2,1104,1976,Sfr,10/2/19,1250000,2019,217 Wellington RD,217+Wellington+RD+Breckenridge+CO,"{'lat': 39.4859321, 'lng': -106.0414031}",39.4859321,-106.0414031
3001227,1904 Soda Ridge RD  Unit #1233,Dillon,80435,2,2,1123,1977,Condominium,10/11/19,480000,2019,1904 Soda Ridge RD,1904+Soda+Ridge+RD+Dillon+CO,"{'lat': 39.6012297, 'lng': -105.9745267}",39.601229700000005,-105.9745267
3001186,77 Paintbrush LN,Dillon,80435,3,5,4769,1979,Sfr,12/12/19,1500000,2019,77 Paintbrush LN,77+Paintbrush+LN+Dillon+CO,"{'lat': 39.5769358, 'lng': -105.9901397}",39.576935799999994,-105.99013970000001
3001140,114 Yarrow LN,Dillon,80435,5,6,5186,1990,Sfr,5/3/19,904000,2019,114 Yarrow LN,114+Yarrow+LN+Dillon+CO,"{'lat': 39.5867116, 'lng': -105.9973013}",39.5867116,-105.9973013
3001085,22300 Us Highway 6  Unit #1746,Dillon,80435,2,3,1531,1977,Condominium,10/28/19,680000,2019,22300 Us Highway 6,22300+Us+Highway+6+Dillon+CO,"{'lat': 39.6070251, 'lng': -105.9659025}",39.6070251,-105.96590249999998
3000930,175 Argentine CT  Unit #1522,Dillon,80435,2,2,1327,1976,Condominium,3/14/19,550000,2019,175 Argentine CT,175+Argentine+CT+Dillon+CO,"{'lat': 39.606337, 'lng': -105.9683461}",39.606336999999996,-105.96834609999999
300093,700 Snowberry LN  Unit #102,Breckenridge,80424,2,2,1177,1972,Condominium,11/8/19,652000,2019,700 Snowberry LN,700+Snowberry+LN+Breckenridge+CO,"{'lat': 39.4749095, 'lng': -106.0451209}",39.474909499999995,-106.0451209
300092,110 Sawmill RD  Unit #5-D,Breckenridge,80424,1,1,296,1964,Condominium,8/12/19,237000,2019,110 Sawmill RD,110+Sawmill+RD+Breckenridge+CO,"{'lat': 39.4812164, 'lng': -106.0505625}",39.4812164,-106.0505625
3001180,2059 Keystone Ranch RD,Dillon,80435,5,6,4024,1989,Sfr,10/31/19,1250000,2019,2059 Keystone Ranch RD,2059+Keystone+Ranch+RD+Dillon+CO,"{'lat': 39.5857337, 'lng': -105.9948552}",39.585733700000006,-105.99485520000002
3001367,476 Cartier CT,Dillon,80435,2,1,884,1975,Sfr,3/8/19,512000,2019,476 Cartier CT,476+Cartier+CT+Dillon+CO,"{'lat': 39.5966546, 'lng': -106.0062534}",39.5966546,-106.00625339999999
3001219,1928 Soda Ridge RD  Unit #1225,Dillon,80435,2,1,1123,1977,Condominium,1/24/19,410000,2019,1928 Soda Ridge RD,1928+Soda+Ridge+RD+Dillon+CO,"{'lat': 39.600946, 'lng': -105.975131}",39.600946,-105.975131
3001248,22320 Us Highway 6  Unit #1759,Dillon,80435,1,1,869,1977,Condominium,8/30/19,395000,2019,22320 Us Highway 6,22320+Us+Highway+6+Dillon+CO,"{'lat': 39.6068755, 'lng': -105.9649734}",39.6068755,-105.96497340000002
3000952,22280 Us Highway 6  Unit #1700,Dillon,80435,2,2,1198,1976,Condominium,5/28/19,525000,2019,22280 Us Highway 6,22280+Us+Highway+6+Dillon+CO,"{'lat': 39.6071642, 'lng': -105.9667538}",39.60716420000001,-105.96675379999999
3001243,22320 Us Highway 6  Unit #1754,Dillon,80435,2,2,1393,1977,Condominium,10/4/19,599000,2019,22320 Us Highway 6,22320+Us+Highway+6+Dillon+CO,"{'lat': 39.6068755, 'lng': -105.9649734}",39.6068755,-105.96497340000002
3001242,22320 Us Highway 6  Unit #1753,Dillon,80435,1,1,869,1977,Condominium,9/30/19,411500,2019,22320 Us Highway 6,22320+Us+Highway+6+Dillon+CO,"{'lat': 39.6068755, 'lng': -105.9649734}",39.6068755,-105.96497340000002
3001368,474 Cartier CT,Dillon,80435,2,2,1004,1975,Sfr,8/2/19,425000,2019,474 Cartier CT,474+Cartier+CT+Dillon+CO,"{'lat': 39.5966078, 'lng': -106.0058895}",39.5966078,-106.0058895
3001147,1649 Keystone Ranch RD,Dillon,80435,4,5,4304,1990,Sfr,8/30/19,1575000,2019,1649 Keystone Ranch RD,1649+Keystone+Ranch+RD+Dillon+CO,"{'lat': 39.5853091, 'lng': -105.9916088}",39.5853091,-105.9916088
3001425,21680 Us Highway 6  Unit #2050,Dillon,80435,2,2,1165,1979,Condominium,6/6/19,505000,2019,21680 Us Highway 6,21680+Us+Highway+6+Dillon+CO,"{'lat': 39.603812, 'lng': -105.9783558}",39.603812,-105.9783558
3001440,21680 Us Highway 6  Unit #2065,Dillon,80435,2,2,1161,1979,Condominium,4/15/19,505000,2019,21680 Us Highway 6,21680+Us+Highway+6+Dillon+CO,"{'lat': 39.603812, 'lng': -105.9783558}",39.603812,-105.9783558
3000966,22280 Us Highway 6  Unit #1714,Dillon,80435,1,1,878,1976,Condominium,8/30/19,430000,2019,22280 Us Highway 6,22280+Us+Highway+6+Dillon+CO,"{'lat': 39.6071642, 'lng': -105.9667538}",39.60716420000001,-105.96675379999999
3000957,22280 Us Highway 6  Unit #1705,Dillon,80435,1,1,925,1976,Condominium,10/11/19,450000,2019,22280 Us Highway 6,22280+Us+Highway+6+Dillon+CO,"{'lat': 39.6071642, 'lng': -105.9667538}",39.60716420000001,-105.96675379999999
4200647,22138 Us Highway 6  Unit #1558,Dillon,80435,2,3,1094,1991,Condominium,9/13/19,565000,2019,22138 Us Highway 6,22138+Us+Highway+6+Dillon+CO,"{'lat': 39.6074095, 'lng': -105.9681937}",39.607409499999996,-105.96819369999999
302729,611 Village RD  Unit #415,Breckenridge,80424,2,2,1127,1980,Condominium,5/10/19,675000,2019,611 Village RD,611+Village+RD+Breckenridge+CO,"{'lat': 39.4739583, 'lng': -106.0517747}",39.4739583,-106.0517747
600537,3710 Ryan Gulch RD  Unit #371,Silverthorne,80498,1,1,799,1972,Condominium,11/1/19,317000,2019,3710 Ryan Gulch RD,3710+Ryan+Gulch+RD+Silverthorne+CO,"{'lat': 39.6181298, 'lng': -106.0805908}",39.6181298,-106.08059080000001
302628,219 S Harris ST,Breckenridge,80424,3,3,1858,1979,Sfr,3/26/19,85500,2019,219 S Harris ST,219+S+Harris+ST+Breckenridge+CO,"{'lat': 39.4800282, 'lng': -106.0425156}",39.4800282,-106.0425156
600760,2400 Lodge Pole CIR  Unit #107,Silverthorne,80498,2,2,758,1977,Condominium,9/18/19,338000,2019,2400 Lodge Pole CIR,2400+Lodge+Pole+CIR+Silverthorne+CO,"{'lat': 39.6184668, 'lng': -106.0972116}",39.61846679999999,-106.0972116
304993,705 Four Oclock RD  Unit #M3,Breckenridge,80424,3,2,1582,1993,Condominium,11/14/19,1040000,2019,705 Four Oclock RD,705+Four+Oclock+RD+Breckenridge+CO,"{'lat': 39.4785703, 'lng': -106.0547873}",39.4785703,-106.05478729999999
302722,611 Village RD  Unit #318,Breckenridge,80424,2,2,1089,1980,Condominium,3/19/19,665000,2019,611 Village RD,611+Village+RD+Breckenridge+CO,"{'lat': 39.4739583, 'lng': -106.0517747}",39.4739583,-106.0517747
300774,401 S Ridge ST  Unit #21,Breckenridge,80424,1,1,480,1974,Condominium,6/28/19,376000,2019,401 S Ridge ST,401+S+Ridge+ST+Breckenridge+CO,"{'lat': 39.47813439999999, 'lng': -106.0443944}",39.47813439999999,-106.04439440000002
4400027,1713 Falcon DR,Silverthorne,80498,4,4,3813,1997,Sfr,10/4/19,1350000,2019,1713 Falcon DR,1713+Falcon+DR+Silverthorne+CO,"{'lat': 39.6544142, 'lng': -106.0899898}",39.654414200000005,-106.0899898
303313,1001 Grandview DR  Unit #5,Breckenridge,80424,2,2,861,1981,Condominium,10/10/19,470000,2019,1001 Grandview DR,1001+Grandview+DR+Breckenridge+CO,"{'lat': 39.4790134, 'lng': -106.0584112}",39.4790134,-106.0584112
500273,9359 State Hwy 9  Unit #G-4,Breckenridge,80424,1,1,648,1972,Condominium,11/7/19,405000,2019,9359 State Hwy 9,9359+State+Hwy+9+Breckenridge+CO,"{'lat': 39.4709326, 'lng': -106.0431558}",39.4709326,-106.0431558
3001708,21610 Us Highway 6  Unit #2170,Dillon,80435,2,2,1143,1980,Condominium,9/27/19,540000,2019,21610 Us Highway 6,21610+Us+Highway+6+Dillon+CO,"{'lat': 39.6041873, 'lng': -105.9829244}",39.6041873,-105.9829244
400374,267 S Fuller Placer RD,Breckenridge,80424,4,5,5403,2004,Sfr,5/28/19,1640000,2019,267 S Fuller Placer RD,267+S+Fuller+Placer+RD+Breckenridge+CO,"{'lat': 39.4661419, 'lng': -106.0119063}",39.4661419,-106.0119063
302418,505 S Ridge ST  Unit #10,Breckenridge,80424,1,1,609,1972,Condominium,6/13/19,415000,2019,505 S Ridge ST,505+S+Ridge+ST+Breckenridge+CO,"{'lat': 39.47622, 'lng': -106.04385}",39.47622,-106.04385
600721,2710 Ryan Gulch RD  Unit #2721,Silverthorne,80498,2,2,1120,1977,Condominium,8/12/19,398000,2019,2710 Ryan Gulch RD,2710+Ryan+Gulch+RD+Silverthorne+CO,"{'lat': 39.6189501, 'lng': -106.0770079}",39.6189501,-106.07700790000001
600505,3619 Ryan Gulch RD  Unit #3619,Silverthorne,80498,2,2,808,1972,Condominium,8/30/19,319000,2019,3619 Ryan Gulch RD,3619+Ryan+Gulch+RD+Silverthorne+CO,"{'lat': 39.618702, 'lng': -106.0762555}",39.618702,-106.07625549999999
602009,4815 Ryan Gulch RD  Unit #4815,Silverthorne,80498,2,2,1071,1982,Condominium,1/4/19,420000,2019,4815 Ryan Gulch RD,4815+Ryan+Gulch+RD+Silverthorne+CO,"{'lat': 39.6182526, 'lng': -106.0902008}",39.6182526,-106.09020079999999
3000856,423 Wild Irishman RD  Unit #13104,Dillon,80435,2,2,887,1972,Condominium,10/2/19,457000,2019,423 Wild Irishman RD,423+Wild+Irishman+RD+Dillon+CO,"{'lat': 39.6041871, 'lng': -105.9723431}",39.604187100000004,-105.97234309999999
3000743,357 Wild Irishman RD,Dillon,80435,6,7,6310,1997,Sfr,10/9/19,1540000,2019,357 Wild Irishman RD,357+Wild+Irishman+RD+Dillon+CO,"{'lat': 39.60452069999999, 'lng': -105.9733002}",39.60452069999999,-105.97330020000001
300877,326 N Main ST  Unit #14,Breckenridge,80424,2,2,864,1972,Condominium,11/12/19,450000,2019,326 N Main ST,326+N+Main+ST+Breckenridge+CO,"{'lat': 39.4869375, 'lng': -106.0458856}",39.4869375,-106.04588559999999
600466,7235 Ryan Gulch RD  Unit #305,Silverthorne,80498,2,2,953,1974,Condominium,10/31/19,412400,2019,7235 Ryan Gulch RD,7235+Ryan+Gulch+RD+Silverthorne+CO,"{'lat': 39.6185544, 'lng': -106.0919133}",39.6185544,-106.09191329999999
602234,95300 Ryan Gulch RD  Unit #95312,Silverthorne,80498,2,2,789,1989,Condominium,8/23/19,370000,2019,95300 Ryan Gulch RD,95300+Ryan+Gulch+RD+Silverthorne+CO,"{'lat': 39.6174991, 'lng': -106.1004994}",39.6174991,-106.10049939999999
304083,640 Village RD  Unit #4123,Breckenridge,80424,1,1,617,1985,Condominium,4/29/19,482500,2019,640 Village RD,640+Village+RD+Breckenridge+CO,"{'lat': 39.4740605, 'lng': -106.0514885}",39.4740605,-106.0514885
3000754,380 Tennis Club RD  Unit #1312,Dillon,80435,3,3,1637,1974,Condominium,9/6/19,162500,2019,380 Tennis Club RD,380+Tennis+Club+RD+Dillon+CO,"{'lat': 39.6089612, 'lng': -105.9724167}",39.6089612,-105.97241670000001
3000826,93 Last Chance LN,Dillon,80435,5,4,5067,1976,Sfr,11/1/19,1060000,2019,93 Last Chance LN,93+Last+Chance+LN+Dillon+CO,"{'lat': 39.6018357, 'lng': -105.9777393}",39.6018357,-105.9777393
3000813,1473 E Keystone RD  Unit #10,Dillon,80435,2,2,786,1972,Condominium,2/25/19,425000,2019,1473 E Keystone RD,1473+E+Keystone+RD+Dillon+CO,"{'lat': 39.6050774, 'lng': -105.9495098}",39.6050774,-105.9495098
3000801,1387 Soda Ridge RD,Dillon,80435,3,4,4242,1977,Sfr,5/9/19,1326500,2019,1387 Soda Ridge RD,1387+Soda+Ridge+RD+Keystone+CO,"{'lat': 39.6005, 'lng': -105.9847458}",39.6005,-105.98474579999998
3000837,1912 Fishermans LN,Silverthorne,80498,1,1,940,1975,Sfr,8/30/19,999000,2019,1912 Fishermans LN,1912+Fishermans+LN+Silverthorne+CO,"{'lat': 39.7338511, 'lng': -106.1651776}",39.7338511,-106.16517759999998
3000396,22080 Us Highway 6  Unit #1492,Dillon,80435,1,1,594,1975,Condominium,5/24/19,318000,2019,22080 Us Highway 6,22080+Us+Highway+6+Dillon+CO,"{'lat': 39.6070024, 'lng': -105.9702632}",39.6070024,-105.9702632
3000200,1977 Soda Ridge RD  Unit #1187,Dillon,80435,1,2,1045,1973,Condominium,9/16/19,400000,2019,1977 Soda Ridge RD,1977+Soda+Ridge+RD+Dillon+CO,"{'lat': 39.6020465, 'lng': -105.9746034}",39.6020465,-105.97460339999999
3000676,530 Tennis Club RD  Unit #1330,Dillon,80435,3,3,1637,1974,Condominium,10/23/19,670000,2019,530 Tennis Club RD,530+Tennis+Club+RD+Keystone+CO,"{'lat': 39.6093008, 'lng': -105.9705571}",39.6093008,-105.9705571
300066,311 S High ST  Unit #108,Breckenridge,80424,2,1,754,1971,Condominium,1/2/19,488500,2019,311 S High ST,311+S+High+ST+Breckenridge+CO,"{'lat': 39.4789463, 'lng': -106.0410896}",39.4789463,-106.04108959999999
3000635,22080 Us Highway 6  Unit #1496,Dillon,80435,1,1,616,1975,Condominium,7/1/19,335000,2019,22080 Us Highway 6,22080+Us+Highway+6+Dillon+CO,"{'lat': 39.6070024, 'lng': -105.9702632}",39.6070024,-105.9702632
3000323,423 Wild Irishman RD  Unit #13301,Dillon,80435,1,1,784,1972,Condominium,7/2/19,377000,2019,423 Wild Irishman RD,423+Wild+Irishman+RD+Dillon+CO,"{'lat': 39.6041871, 'lng': -105.9723431}",39.604187100000004,-105.97234309999999
3000079,1977 Soda Ridge RD  Unit #1188,Dillon,80435,1,2,1045,1973,Condominium,10/31/19,409500,2019,1977 Soda Ridge RD,1977+Soda+Ridge+RD+Dillon+CO,"{'lat': 39.6020465, 'lng': -105.9746034}",39.6020465,-105.97460339999999
3000034,1493 E Keystone RD  Unit #31,Dillon,80435,1,1,606,1971,Condominium,9/20/19,339000,2019,1493 E Keystone RD,1493+E+Keystone+RD+Dillon+CO,"{'lat': 39.605068, 'lng': -105.94915}",39.605068,-105.94915
3000619,166 Argentine CT  Unit #1434,Dillon,80435,1,1,780,1974,Condominium,10/28/19,350000,2019,166 Argentine CT,166+Argentine+CT+Keystone+CO,"{'lat': 39.6066507, 'lng': -105.9697645}",39.6066507,-105.9697645
3000527,22080 Us Highway 6  Unit #1481,Dillon,80435,1,1,622,1975,Condominium,12/13/19,345000,2019,22080 Us Highway 6,22080+Us+Highway+6+Dillon+CO,"{'lat': 39.6070024, 'lng': -105.9702632}",39.6070024,-105.9702632
3000241,1937 Soda Ridge RD  Unit #1157,Dillon,80435,1,2,1045,1973,Condominium,10/29/19,428000,2019,1937 Soda Ridge RD,1937+Soda+Ridge+RD+Dillon+CO,"{'lat': 39.601968, 'lng': -105.9751047}",39.601968,-105.9751047
3000109,433 Wild Irishman RD  Unit #11304,Dillon,80435,1,1,718,1972,Condominium,8/19/19,348000,2019,433 Wild Irishman RD,433+Wild+Irishman+RD+Dillon+CO,"{'lat': 39.6041265, 'lng': -105.9722912}",39.6041265,-105.9722912
3000346,1473 E Keystone RD  Unit #13,Dillon,80435,2,2,786,1972,Condominium,9/23/19,425000,2019,1473 E Keystone RD,1473+E+Keystone+RD+Dillon+CO,"{'lat': 39.6050774, 'lng': -105.9495098}",39.6050774,-105.9495098
3000101,1977 Soda Ridge RD  Unit #1218,Dillon,80435,1,2,1045,1973,Condominium,5/20/19,422000,2019,1977 Soda Ridge RD,1977+Soda+Ridge+RD+Dillon+CO,"{'lat': 39.6020465, 'lng': -105.9746034}",39.6020465,-105.97460339999999
3000669,440 Tennis Club RD  Unit #1322,Dillon,80435,3,3,1637,1974,Condominium,9/30/19,650000,2019,440 Tennis Club RD,440+Tennis+Club+RD+Dillon+CO,"{'lat': 39.6092404, 'lng': -105.97141}",39.6092404,-105.97141
3000657,320 Tennis Club RD  Unit #1305,Dillon,80435,3,3,1637,1974,Condominium,1/25/19,540000,2019,320 Tennis Club RD,320+Tennis+Club+RD+Dillon+CO,"{'lat': 39.60894649999999, 'lng': -105.9730862}",39.60894649999999,-105.9730862
3000636,22080 Us Highway 6  Unit #1483,Dillon,80435,1,2,923,1975,Condominium,8/30/19,420000,2019,22080 Us Highway 6,22080+Us+Highway+6+Dillon+CO,"{'lat': 39.6070024, 'lng': -105.9702632}",39.6070024,-105.9702632
3000472,100 Wild Irishman RD  Unit #1113,Dillon,80435,2,2,1094,1973,Condominium,5/17/19,485000,2019,100 Wild Irishman RD,100+Wild+Irishman+RD+Dillon+CO,"{'lat': 39.60244369999999, 'lng': -105.97634}",39.60244369999999,-105.97634
3000289,1977 Soda Ridge RD  Unit #1162,Dillon,80435,2,2,1094,1973,Condominium,10/10/19,430000,2019,1977 Soda Ridge RD,1977+Soda+Ridge+RD+Dillon+CO,"{'lat': 39.6020465, 'lng': -105.9746034}",39.6020465,-105.97460339999999
3000251,1473 E Keystone RD  Unit #20,Dillon,80435,2,2,786,1972,Condominium,6/12/19,460000,2019,1473 E Keystone RD,1473+E+Keystone+RD+Dillon+CO,"{'lat': 39.6050774, 'lng': -105.9495098}",39.6050774,-105.9495098
3000178,100 Wild Irishman RD  Unit #1117,Dillon,80435,1,2,1045,1973,Condominium,5/30/19,419000,2019,100 Wild Irishman RD,100+Wild+Irishman+RD+Dillon+CO,"{'lat': 39.60244369999999, 'lng': -105.97634}",39.60244369999999,-105.97634
3000508,433 Wild Irishman RD  Unit #11303,Dillon,80435,1,1,788,1972,Condominium,11/1/19,389000,2019,433 Wild Irishman RD,433+Wild+Irishman+RD+Dillon+CO,"{'lat': 39.6041265, 'lng': -105.9722912}",39.6041265,-105.9722912
3000454,1937 Soda Ridge RD  Unit #1133,Dillon,80435,2,2,1039,1973,Condominium,8/23/19,32000,2019,1937 Soda Ridge RD,1937+Soda+Ridge+RD+Dillon+CO,"{'lat': 39.601968, 'lng': -105.9751047}",39.601968,-105.9751047
3000315,167 Argentine CT  Unit #1447,Dillon,80435,1,1,681,1974,Condominium,8/29/19,350000,2019,167 Argentine CT,167+Argentine+CT+Keystone+CO,"{'lat': 39.6064356, 'lng': -105.9694516}",39.606435600000005,-105.96945159999999
3000529,350 Tennis Club RD  Unit #1310,Dillon,80435,2,3,1247,1974,Condominium,8/2/19,549000,2019,350 Tennis Club RD,350+Tennis+Club+RD+Keystone+CO,"{'lat': 39.6089835, 'lng': -105.9727205}",39.6089835,-105.97272050000001
3000157,167 Argentine CT  Unit #1436,Dillon,80435,1,1,480,1974,Condominium,9/6/19,290000,2019,167 Argentine CT,167+Argentine+CT+Keystone+CO,"{'lat': 39.6064356, 'lng': -105.9694516}",39.606435600000005,-105.96945159999999
3000306,100 Wild Irishman RD  Unit #1115,Dillon,80435,1,1,666,1973,Condominium,10/29/19,319000,2019,100 Wild Irishman RD,100+Wild+Irishman+RD+Dillon+CO,"{'lat': 39.60244369999999, 'lng': -105.97634}",39.60244369999999,-105.97634
3000492,1473 E Keystone RD  Unit #24,Dillon,80435,1,1,413,1972,Condominium,10/18/19,272000,2019,1473 E Keystone RD,1473+E+Keystone+RD+Dillon+CO,"{'lat': 39.6050774, 'lng': -105.9495098}",39.6050774,-105.9495098
3000123,166 Argentine CT  Unit #1418,Dillon,80435,1,1,494,1974,Condominium,8/19/19,275000,2019,166 Argentine CT,166+Argentine+CT+Keystone+CO,"{'lat': 39.6066507, 'lng': -105.9697645}",39.6066507,-105.9697645
3000106,22080 Us Highway 6  Unit #1495,Dillon,80435,1,1,616,1975,Condominium,6/27/19,325000,2019,22080 Us Highway 6,22080+Us+Highway+6+Dillon+CO,"{'lat': 39.6070024, 'lng': -105.9702632}",39.6070024,-105.9702632
3000606,167 Argentine CT  Unit #1444,Dillon,80435,1,1,780,1974,Condominium,8/21/19,355000,2019,167 Argentine CT,167+Argentine+CT+Keystone+CO,"{'lat': 39.6064356, 'lng': -105.9694516}",39.606435600000005,-105.96945159999999
3000139,1463 E Keystone RD  Unit #11,Dillon,80435,1,2,606,1971,Condominium,10/28/19,345000,2019,1463 E Keystone RD,1463+E+Keystone+RD+Dillon+CO,"{'lat': 39.605935, 'lng': -105.94969}",39.605934999999995,-105.94968999999999
3000074,22080 Us Highway 6  Unit #1479,Dillon,80435,1,1,622,1975,Condominium,4/5/19,310000,2019,22080 Us Highway 6,22080+Us+Highway+6+Dillon+CO,"{'lat': 39.6070024, 'lng': -105.9702632}",39.6070024,-105.9702632
3000668,440 Tennis Club RD  Unit #1320,Dillon,80435,2,3,1417,1974,Condominium,9/25/19,606000,2019,440 Tennis Club RD,440+Tennis+Club+RD+Dillon+CO,"{'lat': 39.6092404, 'lng': -105.97141}",39.6092404,-105.97141
3000598,433 Wild Irishman RD  Unit #12103,Dillon,80435,2,2,1091,1972,Condominium,5/22/19,504000,2019,433 Wild Irishman RD,433+Wild+Irishman+RD+Dillon+CO,"{'lat': 39.6041265, 'lng': -105.9722912}",39.6041265,-105.9722912
3000478,5291 Montezuma RD,Montezuma,80435,3,3,2734,1994,Sfr,3/15/19,745000,2019,5291 Montezuma RD,5291+Montezuma+RD+Montezuma+CO,"{'lat': 39.5823508, 'lng': -105.8685102}",39.5823508,-105.86851019999999
3000504,433 Wild Irishman RD  Unit #11102,Dillon,80435,3,2,1182,1972,Condominium,5/31/19,510500,2019,433 Wild Irishman RD,433+Wild+Irishman+RD+Dillon+CO,"{'lat': 39.6041265, 'lng': -105.9722912}",39.6041265,-105.9722912
3000107,100 Wild Irishman RD  Unit #1100,Dillon,80435,1,1,666,1973,Condominium,9/26/19,354900,2019,100 Wild Irishman RD,100+Wild+Irishman+RD+Dillon+CO,"{'lat': 39.60244369999999, 'lng': -105.97634}",39.60244369999999,-105.97634
2803526,63 Point View PL,Breckenridge,80424,4,3,3184,1991,Sfr,5/9/19,1420000,2019,63 Point View PL,63+Point+View+PL+Breckenridge+CO,"{'lat': 39.524709, 'lng': -106.009007}",39.524709,-106.00900700000001
2803575,23 Kimball PL,Breckenridge,80424,4,4,4876,1997,Sfr,2/12/19,1395000,2019,23 Kimball PL,23+Kimball+PL+Breckenridge+CO,"{'lat': 39.5299798, 'lng': -106.0249894}",39.52997979999999,-106.02498940000001
2803545,187 Point View PL,Breckenridge,80424,4,4,5349,2002,Sfr,1/25/19,1545000,2019,187 Point View PL,187+Point+View+PL+Breckenridge+CO,"{'lat': 39.5256689, 'lng': -106.0067817}",39.5256689,-106.0067817
2803737,264 Little Sallie Barber TRL,Breckenridge,80424,4,4,5424,1997,Sfr,11/5/19,1750000,2019,264 Little Sallie Barber TRL,264+Little+Sallie+Barber+TRL+Breckenridge+CO,"{'lat': 39.476336, 'lng': -106.005814}",39.476335999999996,-106.00581399999999
2803504,1066 Estates DR,Breckenridge,80424,4,6,9914,1999,Sfr,6/10/19,2775000,2019,1066 Estates DR,1066+Estates+DR+Breckenridge+CO,"{'lat': 39.5264475, 'lng': -106.0118676}",39.526447499999996,-106.0118676
2803691,123 Juniata CIR,Breckenridge,80424,4,4,3767,1992,Sfr,9/16/19,1355000,2019,123 Juniata CIR,123+Juniata+CIR+Breckenridge+CO,"{'lat': 39.4716179, 'lng': -106.0219405}",39.4716179,-106.0219405
2803346,6564 Barton RD,Breckenridge,80424,3,2,2906,1961,Sfr,11/18/19,1485000,2019,6564 Barton RD,6564+Barton+RD+Breckenridge+CO,"{'lat': 39.5091974, 'lng': -106.0584841}",39.5091974,-106.0584841
2803564,44 Kimball PL,Breckenridge,80424,3,4,6569,1995,Sfr,2/15/19,1700000,2019,44 Kimball PL,44+Kimball+PL+Breckenridge+CO,"{'lat': 39.5309437, 'lng': -106.0249825}",39.5309437,-106.0249825
2803522,1522 Estates DR,Breckenridge,80424,6,6,7296,2006,Sfr,8/28/19,3070000,2019,1522 Estates DR,1522+Estates+DR+Breckenridge+CO,"{'lat': 39.52644919999999, 'lng': -106.0093756}",39.52644919999999,-106.0093756
2803524,1598 Estates DR,Breckenridge,80424,3,4,4819,1991,Sfr,6/14/19,1489000,2019,1598 Estates DR,1598+Estates+DR+Breckenridge+CO,"{'lat': 39.5252521, 'lng': -106.0098807}",39.5252521,-106.0098807
2809067,407 Baldy RD,Breckenridge,80424,3,3,3267,2000,Sfr,10/18/19,1172500,2019,407 Baldy RD,407+Baldy+RD+Breckenridge+CO,"{'lat': 39.4764876, 'lng': -106.0248484}",39.4764876,-106.02484840000001
2803411,1959 Tiger RD,Breckenridge,80424,4,4,3636,1993,Sfr,1/30/19,1900000,2019,1959 Tiger RD,1959+Tiger+RD+Breckenridge+CO,"{'lat': 39.53143910000001, 'lng': -106.0093779}",39.53143910000001,-106.0093779
2804053,32 Red Fox DR,Blue River,80424,5,6,4863,1999,Sfr,4/1/19,1495000,2019,32 Red Fox DR,32+Red+Fox+DR+Breckenridge+CO,"{'lat': 39.3960642, 'lng': -106.0443359}",39.396064200000005,-106.04433590000002
2803529,1760 Estates DR,Breckenridge,80424,4,6,5020,1995,Sfr,10/29/19,1800000,2019,1760 Estates DR,1760+Estates+DR+Breckenridge+CO,"{'lat': 39.52213769999999, 'lng': -106.0102071}",39.52213769999999,-106.0102071
2803432,344 Rena RD,Blue River,80424,4,4,3039,2003,Sfr,10/8/19,975000,2019,344 Rena RD,344+Rena+RD+Breckenridge+CO,"{'lat': 39.39059719999999, 'lng': -106.0480598}",39.39059719999999,-106.0480598
2803543,168 Vista View PL,Breckenridge,80424,4,4,4102,1993,Sfr,12/31/19,1400000,2019,168 Vista View PL,168+Vista+View+PL+Breckenridge+CO,"{'lat': 39.5276053, 'lng': -106.0036598}",39.5276053,-106.0036598
2802327,867 Airport RD  Unit #13,Breckenridge,80424,3,4,1875,1973,Condominium,1/30/19,300000,2019,867 Airport RD,867+Airport+RD+Breckenridge+CO,"{'lat': 39.4941527, 'lng': -106.0499962}",39.4941527,-106.04999620000001
2803268,136 Lance LN  Unit #1,Blue River,80424,2,2,980,1968,Condominium,8/22/19,315000,2019,136 Lance LN,136+Lance+LN+Breckenridge+CO,"{'lat': 39.391791, 'lng': -106.051833}",39.391791,-106.051833
2802780,126 McDill RD,Blue River,80424,3,2,1742,1973,Sfr,5/1/19,500000,2019,126 McDill RD,126+McDill+RD+Breckenridge+CO,"{'lat': 39.382828, 'lng': -106.067588}",39.382828,-106.06758799999999
